,State,Agency Type,City,Population1,Crimes Against Persons,Crimes Against Property,Crimes Against Society,Crimes Against Persons,Kidnapping/ Abduction,Sex Offenses,"Sex Offenses, Nonforcible",Burglary/ Breaking & Entering,Destruction/ Damage/ Vandalism,Fraud Offenses,Credit Card/ Automated Teller Machine Fraud,Theft From Building,Motor Vehicle Theft,Robbery,Stolen Property Offenses ,Drug/ Narcotic Violations,Weapon Law Violations
4395,VIRGINIA,Cities,Dublin,2547.0,24,89.0,3.0,24,2.0,6.0,2.0,8.0,20.0,4.0,6.0,13.0,2.0,3.0,3.0,2.0,1.0
4396,VIRGINIA,Cities,Dumfries,5227.0,62,137.0,36.0,62,2.0,6.0,2.0,9.0,47.0,3.0,6.0,2.0,6.0,1.0,1.0,33.0,1.0
4397,VIRGINIA,Cities,Edinburg,1059.0,2,11.0,2.0,2,2.0,6.0,2.0,4.0,1.0,13.0,6.0,13.0,1.0,3.0,1.0,2.0,4.0
4398,VIRGINIA,Cities,Elkton,2767.0,16,70.0,24.0,14,2.0,1.0,1.0,7.0,22.0,13.0,6.0,1.0,5.0,3.0,1.0,18.0,3.0
4399,VIRGINIA,Cities,Emporia,5936.0,143,519.0,112.0,133,1.0,8.0,1.0,71.0,150.0,15.0,8.0,22.0,14.0,5.0,5.0,88.0,21.0
4400,VIRGINIA,Cities,Exmore,1474.0,14,91.0,16.0,11,2.0,6.0,3.0,4.0,16.0,5.0,6.0,1.0,6.0,3.0,3.0,12.0,4.0
4401,VIRGINIA,Cities,Fairfax City,22798.0,284,693.0,103.0,264,4.0,16.0,2.0,22.0,153.0,67.0,41.0,25.0,22.0,6.0,3.0,90.0,9.0
4402,VIRGINIA,Cities,Falls Church,12892.0,76,376.0,84.0,69,3.0,3.0,2.0,14.0,117.0,27.0,8.0,62.0,3.0,7.0,1.0,67.0,5.0
4403,VIRGINIA,Cities,Farmville,8297.0,135,556.0,100.0,126,2.0,8.0,1.0,34.0,138.0,18.0,8.0,23.0,10.0,2.0,1.0,86.0,12.0
4404,VIRGINIA,Cities,Franklin,8683.0,349,684.0,125.0,324,11.0,12.0,2.0,40.0,244.0,30.0,13.0,25.0,18.0,11.0,3.0,92.0,27.0
4405,VIRGINIA,Cities,Fredericksburg,25974.0,845,1723.0,397.0,819,6.0,16.0,2.0,88.0,440.0,184.0,52.0,163.0,20.0,19.0,9.0,340.0,32.0
4406,VIRGINIA,Cities,Front Royal,14718.0,314,808.0,124.0,289,3.0,21.0,1.0,51.0,217.0,53.0,21.0,42.0,20.0,5.0,3.0,92.0,10.0
4407,VIRGINIA,Cities,Galax,7060.0,228,464.0,116.0,209,4.0,14.0,1.0,17.0,109.0,31.0,4.0,36.0,6.0,1.0,3.0,83.0,15.0
4408,VIRGINIA,Cities,Gate City,2066.0,35,78.0,38.0,29,3.0,3.0,2.0,15.0,23.0,6.0,5.0,9.0,1.0,3.0,3.0,31.0,3.0
4409,VIRGINIA,Cities,Glen Lyn,115.0,1,13.0,5.0,1,2.0,6.0,2.0,3.0,2.0,2.0,6.0,1.0,1.0,3.0,3.0,3.0,4.0
4410,VIRGINIA,Cities,Gordonsville,1534.0,13,35.0,6.0,13,2.0,6.0,2.0,2.0,16.0,1.0,1.0,13.0,2.0,1.0,3.0,5.0,1.0
4411,VIRGINIA,Cities,Gretna,1268.0,2,27.0,0.0,2,2.0,6.0,2.0,1.0,7.0,13.0,6.0,13.0,2.0,3.0,3.0,25.0,4.0
4412,VIRGINIA,Cities,Grottoes,2708.0,12,55.0,10.0,12,2.0,6.0,2.0,2.0,17.0,2.0,2.0,13.0,2.0,3.0,3.0,8.0,2.0
4413,VIRGINIA,Cities,Grundy,1007.0,2,27.0,1.0,2,2.0,6.0,2.0,25.5,8.0,1.0,1.0,13.0,1.0,3.0,3.0,1.0,4.0
4414,VIRGINIA,Cities,Halifax,1317.0,4,20.0,5.0,4,2.0,6.0,2.0,25.5,11.0,13.0,6.0,2.0,6.0,3.0,3.0,3.0,4.0
4415,VIRGINIA,Cities,Hampton,137905.0,"2,457",7918.0,1446.0,"2,343",26.0,74.0,5.0,764.0,2164.0,492.0,154.0,132.0,266.0,146.0,27.0,866.0,443.0
4416,VIRGINIA,Cities,Harrisonburg,50524.0,696,1943.0,376.0,649,14.0,32.0,2.0,154.0,587.0,188.0,91.0,166.0,28.0,25.0,13.0,208.0,63.0
4417,VIRGINIA,Cities,Haymarket,1877.0,5,41.0,15.0,5,2.0,6.0,2.0,1.0,6.0,5.0,3.0,13.0,6.0,3.0,3.0,15.0,4.0
4418,VIRGINIA,Cities,Haysi,495.0,2,19.0,1.0,1,2.0,1.0,2.0,7.0,1.0,1.0,6.0,13.0,1.0,3.0,3.0,1.0,4.0
4419,VIRGINIA,Cities,Herndon,23966.0,221,653.0,127.0,201,4.0,14.0,2.0,27.0,211.0,57.0,18.0,33.0,8.0,5.0,1.0,109.0,6.0
4420,VIRGINIA,Cities,Hillsville,2704.0,35,131.0,20.0,33,2.0,2.0,2.0,8.0,22.0,8.0,6.0,4.0,1.0,2.0,3.0,16.0,4.0
4421,VIRGINIA,Cities,Honaker,1457.0,6,7.0,2.0,5,1.0,6.0,2.0,4.0,38.0,13.0,6.0,13.0,6.0,3.0,3.0,1.0,1.0
4422,VIRGINIA,Cities,Hopewell,22829.0,766,1481.0,298.0,745,4.0,14.0,1.0,212.0,390.0,102.0,50.0,163.0,51.0,32.0,13.0,203.0,45.0
4423,VIRGINIA,Cities,Hurt,1304.0,3,7.0,8.0,1,2.0,6.0,1.0,1.0,1.0,13.0,6.0,1.0,2.0,3.0,1.0,5.0,1.0
4424,VIRGINIA,Cities,Independence,946.0,3,16.0,4.0,3,2.0,6.0,2.0,25.5,1.0,3.0,6.0,5.0,1.0,3.0,3.0,4.0,4.0
4425,VIRGINIA,Cities,Kenbridge,1267.0,11,10.0,1.0,11,2.0,6.0,2.0,25.5,2.0,1.0,1.0,13.0,6.0,3.0,3.0,1.0,4.0
4426,VIRGINIA,Cities,Kilmarnock,1491.0,4,59.0,1.0,3,2.0,6.0,2.0,8.0,6.0,4.0,4.0,3.0,6.0,3.0,1.0,1.0,4.0
4427,VIRGINIA,Cities,La Crosse,609.0,2,6.0,0.0,1,2.0,1.0,2.0,25.5,1.0,1.0,6.0,3.0,1.0,3.0,3.0,25.0,4.0
4428,VIRGINIA,Cities,Lawrenceville,1439.0,11,42.0,7.0,11,2.0,6.0,2.0,7.0,8.0,2.0,1.0,13.0,1.0,3.0,3.0,5.0,2.0
4429,VIRGINIA,Cities,Lebanon,3465.0,43,196.0,29.0,38,2.0,5.0,2.0,5.0,22.0,15.0,5.0,9.0,2.0,2.0,3.0,24.0,2.0
4430,VIRGINIA,Cities,Leesburg,44889.0,723,1663.0,345.0,675,4.0,39.0,4.0,46.0,354.0,217.0,67.0,214.0,19.0,18.0,10.0,202.0,19.0
4431,VIRGINIA,Cities,Lexington,7072.0,17,127.0,35.0,17,2.0,6.0,2.0,37.0,34.0,4.0,1.0,17.0,6.0,3.0,3.0,30.0,4.0
4432,VIRGINIA,Cities,Louisa,1583.0,16,88.0,7.0,16,2.0,6.0,2.0,10.0,13.0,6.0,2.0,11.0,1.0,1.0,3.0,5.0,2.0
4433,VIRGINIA,Cities,Luray,4932.0,50,229.0,11.0,46,2.0,4.0,2.0,25.0,62.0,16.0,3.0,27.0,1.0,3.0,3.0,10.0,1.0
4434,VIRGINIA,Cities,Lynchburg,77347.0,"2,467",3364.0,1028.0,"2,299",37.0,128.0,2.0,369.0,727.0,371.0,94.0,248.0,71.0,46.0,13.0,864.0,111.0
4435,VIRGINIA,Cities,Manassas,39733.0,838,1797.0,506.0,763,27.0,45.0,1.0,116.0,545.0,236.0,64.0,194.0,49.0,51.0,4.0,317.0,35.0
4436,VIRGINIA,Cities,Manassas Park,15501.0,172,387.0,154.0,164,2.0,5.0,1.0,20.0,97.0,35.0,11.0,26.0,13.0,1.0,12.0,133.0,18.0
4437,VIRGINIA,Cities,Marion,6001.0,128,333.0,98.0,111,7.0,10.0,2.0,31.0,62.0,39.0,12.0,21.0,9.0,5.0,4.0,74.0,15.0
4438,VIRGINIA,Cities,Martinsville,13708.0,337,727.0,198.0,323,1.0,12.0,2.0,77.0,211.0,55.0,10.0,53.0,20.0,7.0,2.0,161.0,36.0
4439,VIRGINIA,Cities,Middleburg,709.0,4,18.0,1.0,4,2.0,6.0,2.0,25.5,6.0,1.0,6.0,2.0,6.0,3.0,3.0,1.0,4.0
4440,VIRGINIA,Cities,Middletown,1302.0,14,39.0,4.0,12,2.0,2.0,2.0,4.0,13.0,13.0,6.0,6.0,6.0,3.0,3.0,4.0,4.0
4441,VIRGINIA,Cities,Mount Jackson,2031.0,10,29.0,1.0,9,2.0,1.0,2.0,5.0,4.0,2.0,1.0,8.0,1.0,3.0,3.0,1.0,4.0
4442,VIRGINIA,Cities,Narrows,2033.0,15,32.0,3.0,12,2.0,3.0,2.0,3.0,9.0,2.0,2.0,13.0,6.0,3.0,3.0,1.0,1.0
4443,VIRGINIA,Cities,New Market,2185.0,9,37.0,1.0,8,2.0,6.0,1.0,5.0,7.0,3.0,1.0,16.0,6.0,3.0,3.0,1.0,4.0
4444,VIRGINIA,Cities,Newport News,181591.0,"4,428",10391.0,2577.0,"4,214",60.0,126.0,8.0,1028.0,2582.0,1279.0,633.0,689.0,267.0,273.0,35.0,1600.0,840.0
4445,VIRGINIA,Cities,Norfolk,245303.0,"4,935",16310.0,1791.0,"4,618",44.0,232.0,5.0,2108.0,3600.0,637.0,180.0,339.0,677.0,491.0,22.0,1214.0,169.0
4446,VIRGINIA,Cities,Norton,4099.0,73,296.0,60.0,67,4.0,1.0,2.0,11.0,45.0,24.0,6.0,39.0,3.0,3.0,3.0,44.0,7.0
4447,VIRGINIA,Cities,Occoquan,986.0,0,12.0,0.0,,2.0,6.0,2.0,25.5,11.0,13.0,6.0,13.0,6.0,3.0,3.0,25.0,4.0
4448,VIRGINIA,Cities,Onancock,1284.0,12,41.0,3.0,10,2.0,2.0,2.0,3.0,25.0,13.0,6.0,5.0,6.0,3.0,3.0,3.0,4.0
4449,VIRGINIA,Cities,Onley,524.0,4,6.0,0.0,4,2.0,6.0,2.0,25.5,1.0,13.0,6.0,13.0,6.0,3.0,3.0,25.0,4.0
4450,VIRGINIA,Cities,Orange,4831.0,62,221.0,51.0,60,2.0,2.0,2.0,12.0,48.0,24.0,10.0,29.0,2.0,1.0,3.0,32.0,2.0
4451,VIRGINIA,Cities,Parksley,854.0,7,20.0,0.0,6,2.0,1.0,2.0,1.0,6.0,13.0,6.0,3.0,1.0,1.0,3.0,25.0,4.0
4452,VIRGINIA,Cities,Pearisburg,2791.0,11,137.0,35.0,10,2.0,1.0,2.0,4.0,9.0,16.0,5.0,9.0,6.0,3.0,3.0,30.0,3.0
4453,VIRGINIA,Cities,Pembroke,1128.0,12,52.0,2.0,10,2.0,2.0,2.0,6.0,7.0,5.0,3.0,2.0,6.0,3.0,3.0,2.0,4.0
4454,VIRGINIA,Cities,Pennington Gap,1857.0,16,91.0,22.0,16,2.0,6.0,2.0,17.0,15.0,13.0,6.0,2.0,6.0,1.0,3.0,16.0,1.0
4455,VIRGINIA,Cities,Petersburg,32682.0,758,1982.0,749.0,727,1.0,21.0,4.0,379.0,469.0,82.0,27.0,111.0,99.0,56.0,13.0,613.0,109.0
4456,VIRGINIA,Cities,Pocahontas,389.0,3,2.0,0.0,1,2.0,6.0,2.0,1.0,1.0,13.0,6.0,13.0,6.0,3.0,3.0,25.0,4.0
4457,VIRGINIA,Cities,Poquoson,12132.0,164,160.0,79.0,158,1.0,3.0,2.0,3.0,107.0,5.0,2.0,1.0,1.0,3.0,3.0,63.0,8.0
4458,VIRGINIA,Cities,Portsmouth,96739.0,"3,077",7841.0,870.0,"2,890",58.0,115.0,2.0,1224.0,1795.0,725.0,122.0,317.0,215.0,183.0,43.0,601.0,219.0
4459,VIRGINIA,Cities,Pound,1051.0,8,28.0,3.0,7,2.0,6.0,1.0,5.0,11.0,13.0,6.0,3.0,1.0,3.0,3.0,1.0,2.0
4460,VIRGINIA,Cities,Pulaski,9116.0,168,715.0,197.0,146,7.0,15.0,2.0,57.0,152.0,102.0,15.0,91.0,10.0,7.0,2.0,159.0,22.0
4461,VIRGINIA,Cities,Purcellville,8132.0,47,101.0,28.0,45,2.0,2.0,2.0,3.0,20.0,18.0,8.0,10.0,2.0,3.0,2.0,17.0,3.0
4462,VIRGINIA,Cities,Radford,16595.0,373,1023.0,394.0,347,2.0,23.0,2.0,103.0,292.0,166.0,38.0,16.0,19.0,9.0,6.0,240.0,22.0
4463,VIRGINIA,Cities,Rich Creek,776.0,3,7.0,5.0,2,2.0,1.0,2.0,25.5,6.0,13.0,6.0,13.0,6.0,3.0,3.0,5.0,4.0
4464,VIRGINIA,Cities,Richlands,5839.0,72,392.0,51.0,69,1.0,2.0,2.0,49.0,62.0,29.0,4.0,3.0,4.0,4.0,3.0,39.0,4.0
4465,VIRGINIA,Cities,Richmond,207799.0,"5,359",14889.0,3158.0,"5,139",67.0,104.0,4.0,2005.0,3802.0,852.0,311.0,1427.0,920.0,635.0,48.0,2237.0,726.0
4466,VIRGINIA,Cities,Roanoke,97780.0,"5,491",7563.0,2144.0,"5,341",32.0,106.0,2.0,945.0,2006.0,420.0,130.0,144.0,244.0,141.0,13.0,1689.0,240.0
4467,VIRGINIA,Cities,Rocky Mount,4873.0,65,278.0,77.0,59,2.0,6.0,2.0,17.0,42.0,16.0,6.0,2.0,4.0,3.0,3.0,60.0,5.0
4468,VIRGINIA,Cities,Rural Retreat,1498.0,1,13.0,0.0,1,2.0,6.0,2.0,1.0,5.0,13.0,6.0,3.0,6.0,3.0,3.0,25.0,4.0
4469,VIRGINIA,Cities,Salem,25236.0,384,946.0,221.0,376,2.0,6.0,2.0,75.0,256.0,60.0,27.0,146.0,27.0,5.0,2.0,193.0,17.0
4470,VIRGINIA,Cities,Saltville,2089.0,25,92.0,18.0,23,1.0,1.0,2.0,19.0,18.0,3.0,1.0,4.0,2.0,3.0,1.0,14.0,1.0
4471,VIRGINIA,Cities,Shenandoah,2392.0,16,70.0,14.0,16,2.0,6.0,2.0,17.0,11.0,2.0,2.0,7.0,2.0,3.0,1.0,12.0,1.0
4472,VIRGINIA,Cities,Smithfield,8197.0,92,216.0,63.0,90,1.0,6.0,2.0,8.0,77.0,18.0,6.0,4.0,4.0,4.0,1.0,53.0,6.0
4473,VIRGINIA,Cities,South Boston,8191.0,203,639.0,66.0,197,2.0,4.0,2.0,76.0,153.0,35.0,9.0,8.0,13.0,8.0,3.0,51.0,11.0
4474,VIRGINIA,Cities,South Hill,4686.0,102,278.0,3.0,97,2.0,5.0,2.0,18.0,65.0,5.0,6.0,15.0,14.0,6.0,2.0,25.0,3.0
4475,VIRGINIA,Cities,St. Paul,985.0,8,43.0,8.0,7,2.0,1.0,2.0,3.0,8.0,13.0,6.0,3.0,6.0,3.0,3.0,6.0,1.0
4476,VIRGINIA,Cities,Stanley,1702.0,8,34.0,6.0,7,2.0,1.0,2.0,5.0,3.0,13.0,6.0,2.0,1.0,3.0,3.0,4.0,4.0
4477,VIRGINIA,Cities,Staunton,24031.0,388,1006.0,218.0,341,4.0,38.0,4.0,58.0,226.0,129.0,47.0,45.0,9.0,11.0,17.0,158.0,35.0
4478,VIRGINIA,Cities,Stephens City,1881.0,38,61.0,1.0,37,2.0,1.0,2.0,2.0,20.0,1.0,6.0,4.0,1.0,3.0,3.0,25.0,4.0
4479,VIRGINIA,Cities,Strasburg,6514.0,39,162.0,24.0,34,2.0,5.0,2.0,6.0,58.0,13.0,4.0,75.0,6.0,1.0,3.0,20.0,3.0
4480,VIRGINIA,Cities,Tappahannock,2411.0,54,234.0,79.0,46,4.0,4.0,2.0,25.0,47.0,21.0,9.0,3.0,1.0,2.0,2.0,72.0,7.0
4481,VIRGINIA,Cities,Tazewell,4640.0,69,223.0,38.0,66,1.0,2.0,2.0,38.0,42.0,8.0,3.0,5.0,2.0,3.0,3.0,34.0,3.0
4482,VIRGINIA,Cities,Timberville,2560.0,5,17.0,0.0,5,2.0,6.0,2.0,1.0,8.0,13.0,6.0,13.0,6.0,3.0,1.0,25.0,4.0
4483,VIRGINIA,Cities,Victoria,1739.0,24,32.0,3.0,24,2.0,6.0,2.0,4.0,11.0,1.0,6.0,1.0,1.0,1.0,3.0,3.0,4.0
4484,VIRGINIA,Cities,Vienna,16140.0,94,387.0,81.0,92,2.0,2.0,2.0,30.0,122.0,63.0,14.0,22.0,5.0,3.0,1.0,67.0,6.0
4485,VIRGINIA,Cities,Vinton,8220.0,254,506.0,95.0,249,2.0,5.0,2.0,23.0,159.0,78.0,41.0,24.0,5.0,2.0,3.0,69.0,13.0
4486,VIRGINIA,Cities,Virginia Beach,447588.0,"6,781",18409.0,3429.0,"6,487",56.0,203.0,14.0,1558.0,3636.0,1770.0,236.0,1378.0,487.0,326.0,45.0,2024.0,547.0
4487,VIRGINIA,Cities,Warrenton,9842.0,123,373.0,94.0,108,3.0,12.0,2.0,17.0,122.0,36.0,17.0,16.0,2.0,4.0,3.0,75.0,5.0
4488,VIRGINIA,Cities,Warsaw,1524.0,4,27.0,6.0,4,2.0,6.0,2.0,2.0,7.0,2.0,2.0,3.0,1.0,3.0,3.0,6.0,4.0
4489,VIRGINIA,Cities,Waverly,2174.0,18,45.0,16.0,15,2.0,1.0,2.0,3.0,17.0,2.0,1.0,2.0,1.0,3.0,3.0,9.0,4.0
4490,VIRGINIA,Cities,Waynesboro,21546.0,534,1234.0,173.0,494,4.0,36.0,2.0,88.0,313.0,100.0,49.0,7.0,38.0,9.0,5.0,114.0,29.0
4491,VIRGINIA,Cities,Weber City,1329.0,3,25.0,26.0,3,2.0,6.0,2.0,25.5,6.0,13.0,6.0,2.0,6.0,1.0,3.0,21.0,2.0
4492,VIRGINIA,Cities,West Point,3352.0,31,102.0,16.0,29,2.0,2.0,2.0,18.0,28.0,11.0,8.0,6.0,4.0,3.0,1.0,9.0,6.0
4493,VIRGINIA,Cities,White Stone,352.0,0,7.0,0.0,,2.0,6.0,2.0,25.5,1.0,3.0,3.0,13.0,6.0,3.0,3.0,25.0,4.0
4494,VIRGINIA,Cities,Williamsburg,14603.0,194,429.0,83.0,180,6.0,8.0,2.0,27.0,107.0,35.0,6.0,52.0,9.0,8.0,1.0,70.0,7.0
4495,VIRGINIA,Cities,Winchester,26880.0,749,1824.0,565.0,709,8.0,32.0,2.0,166.0,352.0,166.0,68.0,2.0,29.0,17.0,15.0,354.0,36.0
4496,VIRGINIA,Cities,Windsor,2662.0,30,77.0,15.0,30,2.0,6.0,2.0,13.0,15.0,4.0,6.0,9.0,6.0,3.0,3.0,12.0,2.0
4497,VIRGINIA,Cities,Wise,3332.0,36,133.0,23.0,35,2.0,1.0,2.0,9.0,27.0,10.0,4.0,10.0,4.0,1.0,2.0,19.0,2.0
4498,VIRGINIA,Cities,Woodstock,5189.0,59,300.0,67.0,42,3.0,12.0,2.0,19.0,57.0,35.0,12.0,53.0,7.0,1.0,2.0,60.0,3.0
4499,VIRGINIA,Cities,Wytheville,8293.0,53,273.0,83.0,47,2.0,3.0,1.0,7.0,53.0,32.0,12.0,14.0,5.0,5.0,2.0,54.0,7.0
4500,VIRGINIA,Universities and Colleges,Christopher Newport University,4990.0,24,208.0,55.0,23,2.0,1.0,2.0,6.0,42.0,2.0,2.0,45.0,1.0,3.0,2.0,34.0,3.0
4501,VIRGINIA,Universities and Colleges,College of William and Mary,8200.0,19,280.0,8.0,19,2.0,6.0,2.0,11.0,63.0,2.0,2.0,32.0,1.0,3.0,3.0,8.0,4.0
4502,VIRGINIA,Universities and Colleges,Emory and Henry College,982.0,0,2.0,0.0,,2.0,6.0,2.0,25.5,1.0,13.0,6.0,13.0,6.0,3.0,3.0,25.0,4.0
4503,VIRGINIA,Universities and Colleges,Ferrum College,1512.0,14,65.0,21.0,10,2.0,4.0,2.0,19.0,17.0,2.0,2.0,11.0,1.0,2.0,3.0,16.0,3.0
4504,VIRGINIA,Universities and Colleges,George Mason University,33320.0,33,363.0,188.0,31,1.0,1.0,2.0,37.0,87.0,13.0,10.0,130.0,3.0,1.0,5.0,118.0,1.0
4505,VIRGINIA,Universities and Colleges,Hampton University,5221.0,17,109.0,4.0,17,2.0,6.0,2.0,18.0,22.0,3.0,3.0,18.0,1.0,1.0,3.0,3.0,4.0
4506,VIRGINIA,Universities and Colleges,James Madison University,19722.0,14,243.0,44.0,13,2.0,1.0,2.0,3.0,91.0,15.0,12.0,67.0,1.0,3.0,2.0,33.0,4.0
4507,VIRGINIA,Universities and Colleges,J. Sargeant Reynolds Community College,13367.0,4,35.0,2.0,4,2.0,6.0,2.0,25.5,16.0,13.0,6.0,2.0,6.0,3.0,3.0,1.0,4.0
4508,VIRGINIA,Universities and Colleges,Longwood University,4860.0,17,81.0,20.0,16,2.0,1.0,2.0,2.0,27.0,3.0,2.0,9.0,2.0,1.0,1.0,17.0,2.0
4509,VIRGINIA,Universities and Colleges,Norfolk State University,7091.0,29,206.0,3.0,26,2.0,3.0,2.0,20.0,54.0,8.0,8.0,67.0,2.0,3.0,3.0,1.0,1.0
4510,VIRGINIA,Universities and Colleges,Northern Virginia Community College,50044.0,6,52.0,4.0,6,2.0,6.0,2.0,25.5,21.0,13.0,6.0,11.0,6.0,1.0,3.0,4.0,4.0
4511,VIRGINIA,Universities and Colleges,Old Dominion University,24753.0,147,625.0,39.0,137,1.0,9.0,2.0,40.0,256.0,18.0,9.0,107.0,9.0,8.0,3.0,33.0,4.0
4512,VIRGINIA,Universities and Colleges,Radford University,9370.0,35,168.0,100.0,30,1.0,4.0,2.0,2.0,98.0,3.0,2.0,30.0,2.0,3.0,2.0,60.0,4.0
4513,VIRGINIA,Universities and Colleges,Richard Bland College,1629.0,4,24.0,2.0,4,2.0,6.0,2.0,8.0,10.0,13.0,6.0,13.0,6.0,3.0,3.0,1.0,4.0
4514,VIRGINIA,Universities and Colleges,Thomas Nelson Community College,10999.0,2,15.0,1.0,2,2.0,6.0,2.0,25.5,5.0,13.0,6.0,4.0,6.0,3.0,3.0,25.0,1.0
4515,VIRGINIA,Universities and Colleges,University of Mary Washington,5170.0,11,131.0,19.0,9,2.0,2.0,2.0,1.0,47.0,13.0,6.0,31.0,6.0,2.0,3.0,16.0,4.0
4516,VIRGINIA,Universities and Colleges,University of Richmond,4348.0,12,187.0,40.0,12,2.0,6.0,2.0,18.0,83.0,3.0,1.0,41.0,5.0,3.0,3.0,20.0,4.0
4517,VIRGINIA,Universities and Colleges,University of Virginia,24297.0,79,388.0,46.0,72,1.0,6.0,2.0,61.0,70.0,12.0,3.0,109.0,10.0,1.0,1.0,42.0,3.0
4518,VIRGINIA,Universities and Colleges,University of Virginia's College at Wise,2067.0,3,2.0,0.0,3,2.0,6.0,2.0,25.5,38.0,13.0,6.0,13.0,6.0,3.0,3.0,25.0,4.0
4519,VIRGINIA,Universities and Colleges,Virginia Commonwealth University,31627.0,159,714.0,320.0,156,2.0,3.0,2.0,16.0,80.0,42.0,10.0,99.0,10.0,7.0,1.0,277.0,38.0
4520,VIRGINIA,Universities and Colleges,Virginia Military Institute,1605.0,5,66.0,4.0,4,2.0,1.0,2.0,30.0,20.0,13.0,6.0,4.0,6.0,3.0,3.0,3.0,4.0
4521,VIRGINIA,Universities and Colleges,Virginia Polytechnic Institute and State University,30936.0,61,307.0,89.0,53,1.0,7.0,2.0,27.0,85.0,17.0,10.0,37.0,2.0,3.0,3.0,50.0,6.0
4522,VIRGINIA,Universities and Colleges,Virginia State University,5890.0,43,151.0,29.0,42,2.0,1.0,2.0,3.0,24.0,7.0,4.0,72.0,4.0,2.0,1.0,24.0,4.0
4523,VIRGINIA,Universities and Colleges,Virginia Western Community College,8557.0,5,7.0,0.0,5,2.0,6.0,2.0,25.5,1.0,13.0,6.0,1.0,6.0,3.0,3.0,25.0,4.0
4524,VIRGINIA,Metropolitan Counties,Albemarle County Police Department,5227.0,"1,135",2816.0,405.0,"1,043",12.0,75.0,1.0,238.0,853.0,351.0,90.0,42.0,53.0,18.0,11.0,232.0,59.0
4525,VIRGINIA,Metropolitan Counties,Amelia,5227.0,177,220.0,61.0,167,2.0,7.0,1.0,35.0,46.0,15.0,10.0,22.0,11.0,3.0,1.0,42.0,18.0
4526,VIRGINIA,Metropolitan Counties,Amherst,5227.0,165,609.0,231.0,150,1.0,14.0,2.0,61.0,120.0,25.0,13.0,35.0,14.0,1.0,3.0,211.0,12.0
4527,VIRGINIA,Metropolitan Counties,Appomattox,5227.0,27,176.0,57.0,18,2.0,5.0,2.0,34.0,29.0,9.0,2.0,36.0,4.0,1.0,2.0,48.0,7.0
4528,VIRGINIA,Metropolitan Counties,Arlington County Police Department,5227.0,"1,222",6435.0,919.0,"1,081",28.0,107.0,1.0,287.0,949.0,1097.0,475.0,1068.0,182.0,118.0,56.0,790.0,52.0
4529,VIRGINIA,Metropolitan Counties,Augusta,5227.0,261,1308.0,200.0,227,12.0,13.0,7.0,132.0,266.0,124.0,39.0,99.0,39.0,2.0,8.0,150.0,28.0
4530,VIRGINIA,Metropolitan Counties,Bedford,5227.0,833,1216.0,262.0,794,2.0,30.0,6.0,225.0,304.0,126.0,59.0,118.0,31.0,2.0,3.0,211.0,25.0
4531,VIRGINIA,Metropolitan Counties,Botetourt,5227.0,230,461.0,153.0,211,4.0,14.0,1.0,72.0,94.0,45.0,11.0,57.0,10.0,1.0,6.0,130.0,19.0
4532,VIRGINIA,Metropolitan Counties,Buckingham,5227.0,183,467.0,118.0,172,2.0,11.0,2.0,94.0,150.0,13.0,1.0,24.0,21.0,4.0,2.0,90.0,17.0
4533,VIRGINIA,Metropolitan Counties,Campbell,5227.0,508,1178.0,255.0,461,5.0,36.0,3.0,152.0,267.0,105.0,73.0,34.0,36.0,9.0,2.0,194.0,43.0
4534,VIRGINIA,Metropolitan Counties,Caroline,5227.0,402,743.0,228.0,349,11.0,40.0,1.0,88.0,166.0,91.0,31.0,5.0,11.0,7.0,4.0,178.0,41.0
4535,VIRGINIA,Metropolitan Counties,Charles City,5227.0,27,18.0,7.0,26,1.0,6.0,2.0,1.0,8.0,13.0,6.0,1.0,6.0,3.0,3.0,6.0,1.0
4536,VIRGINIA,Metropolitan Counties,Chesterfield County Police Department,5227.0,"6,208",12581.0,2582.0,"5,888",46.0,252.0,11.0,1653.0,3380.0,1545.0,632.0,666.0,291.0,149.0,61.0,2045.0,433.0
4537,VIRGINIA,Metropolitan Counties,Clarke,5227.0,140,197.0,53.0,138,2.0,2.0,2.0,40.0,16.0,25.0,15.0,5.0,6.0,3.0,5.0,31.0,18.0
4538,VIRGINIA,Metropolitan Counties,Craig,5227.0,35,13.0,10.0,35,2.0,6.0,2.0,1.0,5.0,13.0,6.0,13.0,6.0,3.0,1.0,6.0,4.0
4539,VIRGINIA,Metropolitan Counties,Culpeper,5227.0,360,580.0,207.0,337,5.0,17.0,1.0,67.0,164.0,88.0,34.0,39.0,23.0,1.0,2.0,150.0,25.0
4540,VIRGINIA,Metropolitan Counties,Dinwiddie,5227.0,200,735.0,175.0,163,8.0,27.0,2.0,113.0,131.0,64.0,14.0,13.0,30.0,6.0,2.0,142.0,31.0
4541,VIRGINIA,Metropolitan Counties,Fairfax County Police Department,5227.0,"8,141",25853.0,5723.0,"7,629",145.0,345.0,7.0,1068.0,7342.0,2565.0,664.0,2580.0,801.0,344.0,78.0,4234.0,504.0
4542,VIRGINIA,Metropolitan Counties,Fauquier,5227.0,564,1184.0,603.0,499,3.0,60.0,2.0,95.0,429.0,158.0,76.0,97.0,30.0,4.0,1.0,497.0,53.0
